2025-12-14 23:27:07,419 - INFO - Response generated and displayed.
2025-12-14 23:27:15,410 - INFO - Custom CSS applied.
2025-12-14 23:27:15,411 - INFO - OpenSearch client initialized.
2025-12-14 23:27:15,413 - INFO - Index configuration loaded from src/index_config.json.
2025-12-14 23:27:15,425 - INFO - HEAD http://localhost:9200/documents [status:200 request:0.012s]
2025-12-14 23:27:15,425 - INFO - Index documents already exists.
2025-12-14 23:27:15,466 - INFO - Logo displayed.
2025-12-14 23:27:15,467 - INFO - Sidebar configured with headers and footer.
2025-12-14 23:27:15,468 - INFO - Embedding model loaded.
2025-12-14 23:27:43,649 - INFO - Custom CSS applied.
2025-12-14 23:27:43,654 - INFO - OpenSearch client initialized.
2025-12-14 23:27:43,655 - INFO - Index configuration loaded from src/index_config.json.
2025-12-14 23:27:43,677 - INFO - HEAD http://localhost:9200/documents [status:200 request:0.021s]
2025-12-14 23:27:43,677 - INFO - Index documents already exists.
2025-12-14 23:27:43,722 - INFO - Logo displayed.
2025-12-14 23:27:43,723 - INFO - Sidebar configured with headers and footer.
2025-12-14 23:27:43,723 - INFO - User input received.
2025-12-14 23:27:43,723 - INFO - Performing hybrid search.
2025-12-14 23:27:44,068 - INFO - OpenSearch client initialized.
2025-12-14 23:27:44,102 - INFO - POST http://localhost:9200/documents/_search?search_pipeline=nlp-search-pipeline [status:200 request:0.034s]
2025-12-14 23:27:44,103 - INFO - Hybrid search completed for query 'what is the roll number in the marksheet and cgpa?' with top_k=5.
2025-12-14 23:27:44,103 - INFO - Hybrid search completed.
2025-12-14 23:27:44,103 - INFO - Prompt constructed with context and conversation history.
2025-12-14 23:27:44,103 - INFO - Streaming response from LLaMA model.
2025-12-14 23:27:46,925 - INFO - HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-12-14 23:27:48,642 - INFO - Response generated and displayed.
2025-12-14 23:40:31,012 - INFO - OpenSearch client initialized.
2025-12-14 23:40:31,013 - INFO - Index configuration loaded from src/index_config.json.
2025-12-14 23:40:31,022 - INFO - HEAD http://localhost:9200/documents [status:200 request:0.009s]
2025-12-14 23:40:31,022 - INFO - Index documents already exists.
2025-12-14 23:40:31,030 - INFO - POST http://localhost:9200/documents/_search [status:200 request:0.008s]
2025-12-14 23:40:31,030 - INFO - Retrieved document names from OpenSearch.
2025-12-14 23:41:23,684 - INFO - OpenSearch client initialized.
2025-12-14 23:41:23,684 - INFO - Index configuration loaded from src/index_config.json.
2025-12-14 23:41:23,694 - INFO - HEAD http://localhost:9200/documents [status:200 request:0.010s]
2025-12-14 23:41:23,694 - INFO - Index documents already exists.
2025-12-14 23:41:23,702 - INFO - POST http://localhost:9200/documents/_search [status:200 request:0.007s]
2025-12-14 23:41:23,702 - INFO - Retrieved document names from OpenSearch.
2025-12-14 23:41:23,791 - INFO - File 'CIEC Cybersecurity Magazine August 2025 (1).pdf' saved to 'uploaded_files/CIEC Cybersecurity Magazine August 2025 (1).pdf'.
2025-12-14 23:41:23,800 - WARNING - unknown widths : 
[0, IndirectObject(265, 0, 5907056800)]
2025-12-14 23:41:23,800 - WARNING - unknown widths : 
[0, IndirectObject(268, 0, 5907056800)]
2025-12-14 23:41:23,811 - WARNING - unknown widths : 
[0, IndirectObject(273, 0, 5907056800)]
2025-12-14 23:41:23,812 - WARNING - unknown widths : 
[0, IndirectObject(276, 0, 5907056800)]
2025-12-14 23:41:23,812 - WARNING - unknown widths : 
[0, IndirectObject(279, 0, 5907056800)]
2025-12-14 23:41:23,812 - WARNING - unknown widths : 
[0, IndirectObject(282, 0, 5907056800)]
2025-12-14 23:41:23,819 - WARNING - unknown widths : 
[0, IndirectObject(289, 0, 5907056800)]
2025-12-14 23:41:23,819 - WARNING - unknown widths : 
[0, IndirectObject(292, 0, 5907056800)]
2025-12-14 23:41:23,820 - WARNING - unknown widths : 
[0, IndirectObject(295, 0, 5907056800)]
2025-12-14 23:41:23,820 - WARNING - unknown widths : 
[0, IndirectObject(298, 0, 5907056800)]
2025-12-14 23:41:23,823 - WARNING - unknown widths : 
[0, IndirectObject(303, 0, 5907056800)]
2025-12-14 23:41:23,824 - WARNING - unknown widths : 
[0, IndirectObject(306, 0, 5907056800)]
2025-12-14 23:41:23,824 - WARNING - unknown widths : 
[0, IndirectObject(309, 0, 5907056800)]
2025-12-14 23:41:23,844 - WARNING - unknown widths : 
[0, IndirectObject(312, 0, 5907056800)]
2025-12-14 23:41:23,844 - WARNING - unknown widths : 
[0, IndirectObject(315, 0, 5907056800)]
2025-12-14 23:41:23,844 - WARNING - unknown widths : 
[0, IndirectObject(318, 0, 5907056800)]
2025-12-14 23:41:23,844 - WARNING - unknown widths : 
[0, IndirectObject(321, 0, 5907056800)]
2025-12-14 23:41:23,850 - WARNING - unknown widths : 
[0, IndirectObject(324, 0, 5907056800)]
2025-12-14 23:41:23,851 - WARNING - unknown widths : 
